status,manifest_id,job_slug,run_dir,dataset,representation,encoder,depth,seed,learning_rate,batch_size,steps,standardize,initial_state,projector_renormalize,track_readout_leakage,final_validation_loss,final_validation_accuracy,final_test_loss,final_test_accuracy,best_validation_accuracy,validation_accuracy_auc,time_to_target_step,wall_time_seconds,mean_readout_leakage_mass,parameter_count,n_qubits,hilbert_dim,git_commit,git_dirty
complete,synthetic,synthetic-eigengap__synthetic__block-hamiltonian__L16__lr0.01__bs64__seed0,results/runs/synthetic/synthetic-eigengap__synthetic__block-hamiltonian__L16__lr0.01__bs64__seed0_seed0,synthetic-eigengap,synthetic,block-hamiltonian,16,0,0.01,64,2000,True,plus,True,False,0.33225286281419303,0.8902439024390244,0.3530256776007089,0.8583638583638583,0.9085365853658537,1597.2560975609763,,69.18504548072815,,496,3,8,457b0468ba5f023a4a9f38816dbca0899481d04d,False
complete,synthetic,synthetic-eigengap__synthetic__block-hamiltonian__L16__lr0.01__bs64__seed10,results/runs/synthetic/synthetic-eigengap__synthetic__block-hamiltonian__L16__lr0.01__bs64__seed10_seed10,synthetic-eigengap,synthetic,block-hamiltonian,16,10,0.01,64,2000,True,plus,True,False,0.34509023938739786,0.8932926829268293,0.34026272962129384,0.8901098901098901,0.8932926829268293,1626.0670731707316,,65.74610495567322,,496,3,8,457b0468ba5f023a4a9f38816dbca0899481d04d,False
complete,synthetic,synthetic-eigengap__synthetic__block-hamiltonian__L16__lr0.01__bs64__seed11,results/runs/synthetic/synthetic-eigengap__synthetic__block-hamiltonian__L16__lr0.01__bs64__seed11_seed11,synthetic-eigengap,synthetic,block-hamiltonian,16,11,0.01,64,2000,True,plus,True,False,0.36736832029059435,0.8567073170731707,0.3769853573649667,0.8522588522588522,0.8963414634146342,1617.5304878048782,,67.24165797233582,,496,3,8,457b0468ba5f023a4a9f38816dbca0899481d04d,False
complete,synthetic,synthetic-eigengap__synthetic__block-hamiltonian__L16__lr0.01__bs64__seed12,results/runs/synthetic/synthetic-eigengap__synthetic__block-hamiltonian__L16__lr0.01__bs64__seed12_seed12,synthetic-eigengap,synthetic,block-hamiltonian,16,12,0.01,64,2000,True,plus,True,False,0.3511151025517905,0.8871951219512195,0.3625999036284231,0.8681318681318682,0.8932926829268293,1608.0792682926826,,67.85557889938354,,496,3,8,457b0468ba5f023a4a9f38816dbca0899481d04d,False
complete,synthetic,synthetic-eigengap__synthetic__block-hamiltonian__L16__lr0.01__bs64__seed13,results/runs/synthetic/synthetic-eigengap__synthetic__block-hamiltonian__L16__lr0.01__bs64__seed13_seed13,synthetic-eigengap,synthetic,block-hamiltonian,16,13,0.01,64,2000,True,plus,True,False,0.3783936094715817,0.8597560975609756,0.3837862787751328,0.8656898656898657,0.8689024390243902,1580.6402439024394,,65.6913914680481,,496,3,8,457b0468ba5f023a4a9f38816dbca0899481d04d,False
complete,synthetic,synthetic-eigengap__synthetic__block-hamiltonian__L16__lr0.01__bs64__seed14,results/runs/synthetic/synthetic-eigengap__synthetic__block-hamiltonian__L16__lr0.01__bs64__seed14_seed14,synthetic-eigengap,synthetic,block-hamiltonian,16,14,0.01,64,2000,True,plus,True,False,0.3551577185670575,0.8689024390243902,0.37363704348161464,0.8485958485958486,0.8810975609756098,1602.896341463415,,63.850016593933105,,496,3,8,457b0468ba5f023a4a9f38816dbca0899481d04d,False
complete,synthetic,synthetic-eigengap__synthetic__block-hamiltonian__L16__lr0.01__bs64__seed15,results/runs/synthetic/synthetic-eigengap__synthetic__block-hamiltonian__L16__lr0.01__bs64__seed15_seed15,synthetic-eigengap,synthetic,block-hamiltonian,16,15,0.01,64,2000,True,plus,True,False,0.34654900908433933,0.875,0.3600261015001389,0.8681318681318682,0.8902439024390244,1625.914634146341,,69.01018214225769,,496,3,8,457b0468ba5f023a4a9f38816dbca0899481d04d,False
complete,synthetic,synthetic-eigengap__synthetic__block-hamiltonian__L16__lr0.01__bs64__seed16,results/runs/synthetic/synthetic-eigengap__synthetic__block-hamiltonian__L16__lr0.01__bs64__seed16_seed16,synthetic-eigengap,synthetic,block-hamiltonian,16,16,0.01,64,2000,True,plus,True,False,0.3648095639573876,0.8810975609756098,0.39155173460736004,0.8571428571428571,0.8902439024390244,1593.59756097561,,65.68437504768372,,496,3,8,457b0468ba5f023a4a9f38816dbca0899481d04d,False
complete,synthetic,synthetic-eigengap__synthetic__block-hamiltonian__L16__lr0.01__bs64__seed17,results/runs/synthetic/synthetic-eigengap__synthetic__block-hamiltonian__L16__lr0.01__bs64__seed17_seed17,synthetic-eigengap,synthetic,block-hamiltonian,16,17,0.01,64,2000,True,plus,True,False,0.344342948968504,0.8871951219512195,0.3686640884141093,0.8742368742368742,0.899390243902439,1631.5548780487804,,65.84807896614075,,496,3,8,457b0468ba5f023a4a9f38816dbca0899481d04d,False
complete,synthetic,synthetic-eigengap__synthetic__block-hamiltonian__L16__lr0.01__bs64__seed18,results/runs/synthetic/synthetic-eigengap__synthetic__block-hamiltonian__L16__lr0.01__bs64__seed18_seed18,synthetic-eigengap,synthetic,block-hamiltonian,16,18,0.01,64,2000,True,plus,True,False,0.37887168031841156,0.875,0.3946724217481324,0.8534798534798534,0.8841463414634146,1589.7865853658539,,65.34268116950989,,496,3,8,457b0468ba5f023a4a9f38816dbca0899481d04d,False
